PLAYER_ID,GAME_DATE,POTENTIAL_AST,POTENTIAL_AST_L5
1630162,2024-10-29,6.0,
1630162,2024-11-01,7.0,
1630163,2024-10-23,19.0,
1630163,2024-10-25,11.0,
1630163,2024-10-26,18.0,
1630163,2024-10-30,17.0,
1630163,2024-11-01,7.0,
1630164,2024-10-23,0.0,
1630166,2024-10-23,10.0,
1630166,2024-10-25,10.0,
1630166,2024-10-27,5.0,
1630166,2024-10-28,5.0,
1630166,2024-10-30,5.0,
1630166,2024-11-01,7.0,7.0
1630167,2024-10-23,2.0,
1630167,2024-10-25,5.0,
1630167,2024-10-27,1.0,
1630167,2024-10-28,1.0,
1630167,2024-10-30,2.0,
1630167,2024-11-01,0.0,2.2
1630168,2024-10-23,1.0,
1630168,2024-10-25,5.0,
1630168,2024-10-27,1.0,
1630168,2024-10-30,1.0,
1630168,2024-11-01,1.0,
1630169,2024-10-23,12.0,
1630169,2024-10-25,10.0,
1630169,2024-10-27,6.0,
1630169,2024-10-28,12.0,
1630169,2024-10-30,22.0,
1630169,2024-11-01,24.0,12.4
1630171,2024-10-23,3.0,
1630171,2024-10-25,5.0,
1630171,2024-10-26,1.0,
1630171,2024-10-28,1.0,
1630171,2024-10-30,0.0,
1630171,2024-11-01,2.0,2.0
1630172,2024-10-23,2.0,
1630172,2024-10-25,2.0,
1630172,2024-10-26,6.0,
1630172,2024-10-28,2.0,
1630172,2024-10-30,0.0,
1630172,2024-11-01,2.0,2.4
1630174,2024-10-23,1.0,
1630174,2024-10-25,1.0,
1630174,2024-10-27,3.0,
1630174,2024-10-28,1.0,
1630174,2024-10-30,3.0,
1630174,2024-11-01,1.0,1.8
1630175,2024-10-23,12.0,
1630175,2024-10-25,4.0,
1630175,2024-10-26,2.0,
1630175,2024-10-28,6.0,
1630175,2024-11-01,2.0,
1630178,2024-10-23,10.0,
1630178,2024-10-25,7.0,
1630178,2024-10-27,13.0,
1630178,2024-10-30,8.0,
1630182,2024-10-25,3.0,
1630182,2024-10-30,3.0,
1630182,2024-11-01,3.0,
1630183,2024-10-22,2.0,
1630183,2024-10-24,4.0,
1630183,2024-10-26,4.0,
1630183,2024-10-29,3.0,
1630183,2024-11-01,3.0,
1630188,2024-10-23,0.0,
1630188,2024-10-25,4.0,
1630188,2024-10-26,0.0,
1630188,2024-10-28,1.0,
1630188,2024-11-01,0.0,
1630191,2024-10-23,2.0,
1630191,2024-10-25,1.0,
1630191,2024-10-26,3.0,
1630191,2024-10-28,1.0,
1630191,2024-10-30,6.0,
1630191,2024-11-01,4.0,2.6
1630192,2024-10-24,0.0,
1630193,2024-10-23,6.0,
1630194,2024-10-25,1.0,
1630194,2024-11-01,1.0,
1630198,2024-10-24,1.0,
1630198,2024-10-26,2.0,
1630198,2024-10-27,3.0,
1630198,2024-10-30,4.0,
1630198,2024-11-01,6.0,
1630200,2024-10-24,4.0,
1630202,2024-10-22,9.0,
1630202,2024-10-24,2.0,
1630202,2024-10-26,0.0,
1630202,2024-10-28,4.0,
1630202,2024-10-30,10.0,
1630202,2024-11-01,4.0,5.0
1630208,2024-10-23,1.0,
1630208,2024-10-25,3.0,
1630208,2024-10-26,2.0,
1630208,2024-10-30,5.0,
1630208,2024-11-01,2.0,
1630214,2024-10-22,5.0,
1630214,2024-10-24,1.0,
1630214,2024-10-26,1.0,
1630214,2024-10-28,2.0,
1630214,2024-10-30,0.0,
1630215,2024-10-24,5.0,
1630215,2024-10-26,8.0,
1630215,2024-10-30,3.0,
1630217,2024-10-23,8.0,
1630217,2024-10-25,5.0,
1630217,2024-10-26,5.0,
1630217,2024-10-28,9.0,
1630217,2024-10-30,4.0,
1630224,2024-10-23,1.0,
1630224,2024-10-25,10.0,
1630224,2024-10-28,2.0,
1630224,2024-10-31,7.0,
1630228,2024-10-23,2.0,
1630228,2024-10-25,1.0,
1630228,2024-10-27,3.0,
1630228,2024-10-29,4.0,
1630228,2024-10-30,5.0,
1630230,2024-10-24,4.0,
1630230,2024-10-26,3.0,
1630230,2024-10-28,3.0,
1630230,2024-10-29,8.0,
1630230,2024-10-31,4.0,
1630231,2024-10-23,1.0,
1630231,2024-10-25,5.0,
1630231,2024-10-27,1.0,
1630231,2024-10-30,1.0,
1630241,2024-10-23,2.0,
1630241,2024-10-25,2.0,
1630241,2024-10-26,3.0,
1630241,2024-10-28,4.0,
1630241,2024-10-30,3.0,
1630241,2024-11-01,4.0,2.8
1630243,2024-10-26,0.0,
1630245,2024-10-23,5.0,
1630245,2024-10-25,6.0,
1630245,2024-10-26,10.0,
1630245,2024-10-28,8.0,
1630245,2024-10-30,7.0,
1630245,2024-11-01,5.0,7.2
1630249,2024-10-23,4.0,
1630249,2024-10-25,2.0,
1630249,2024-10-27,3.0,
1630249,2024-10-28,3.0,
1630256,2024-10-25,1.0,
1630264,2024-10-24,1.0,
1630264,2024-10-30,0.0,
1630288,2024-10-23,1.0,
1630311,2024-10-29,0.0,
1630311,2024-10-30,2.0,
1630314,2024-10-28,0.0,
1630322,2024-10-23,0.0,
1630322,2024-10-25,1.0,
1630322,2024-10-27,0.0,
1630322,2024-10-29,6.0,
1630322,2024-10-30,3.0,
1630526,2024-10-23,1.0,
1630526,2024-10-25,0.0,
1630526,2024-10-27,0.0,
1630526,2024-10-29,0.0,
1630526,2024-10-30,2.0,
1630526,2024-11-01,1.0,0.6
1630527,2024-10-29,0.0,
1630527,2024-10-30,2.0,
1630527,2024-11-01,2.0,
1630529,2024-10-23,4.0,
1630529,2024-10-25,1.0,
1630529,2024-10-27,1.0,
1630529,2024-10-29,2.0,
1630531,2024-10-24,2.0,
1630531,2024-10-28,1.0,
1630531,2024-11-01,0.0,
1630532,2024-10-23,8.0,
1630532,2024-10-25,6.0,
1630532,2024-10-26,7.0,
1630532,2024-10-28,4.0,
1630532,2024-10-30,9.0,
1630532,2024-11-01,8.0,6.8
1630533,2024-10-23,2.0,
1630533,2024-10-25,2.0,
1630533,2024-10-27,2.0,
1630533,2024-10-29,4.0,
1630533,2024-10-30,3.0,
1630533,2024-11-01,1.0,2.6
1630534,2024-10-23,7.0,
1630534,2024-10-25,4.0,
1630534,2024-10-26,2.0,
1630534,2024-10-28,2.0,
1630534,2024-10-30,5.0,
1630534,2024-11-01,5.0,4.0
1630537,2024-10-23,0.0,
1630537,2024-10-26,0.0,
1630539,2024-10-23,1.0,
1630539,2024-10-26,0.0,
1630539,2024-10-27,0.0,
1630539,2024-10-30,3.0,
1630539,2024-10-31,0.0,
1630540,2024-10-22,7.0,
1630540,2024-10-25,3.0,
1630540,2024-10-28,5.0,
1630540,2024-10-30,6.0,
1630540,2024-11-01,3.0,
1630541,2024-10-23,3.0,
1630541,2024-10-25,4.0,
1630541,2024-10-27,0.0,
1630541,2024-10-29,2.0,
1630541,2024-10-30,3.0,
1630543,2024-10-25,2.0,
1630543,2024-10-27,2.0,
1630543,2024-10-28,3.0,
1630543,2024-10-30,0.0,
1630543,2024-11-01,2.0,
1630544,2024-10-23,2.0,
1630544,2024-10-25,8.0,
1630544,2024-10-26,6.0,
1630544,2024-10-30,6.0,
1630544,2024-11-01,6.0,
1630548,2024-10-29,1.0,
1630548,2024-10-31,0.0,
1630551,2024-10-24,1.0,
1630552,2024-10-23,9.0,
1630552,2024-10-25,10.0,
1630552,2024-10-27,7.0,
1630552,2024-10-28,12.0,
1630552,2024-10-30,6.0,
1630552,2024-11-01,17.0,8.8
1630553,2024-10-25,0.0,
1630553,2024-10-27,1.0,
1630553,2024-10-29,1.0,
1630553,2024-10-30,5.0,
1630553,2024-11-01,1.0,
1630556,2024-10-28,0.0,
1630557,2024-10-24,4.0,
1630557,2024-10-26,3.0,
1630557,2024-10-28,1.0,
1630557,2024-10-30,3.0,
1630558,2024-10-23,5.0,
1630558,2024-10-25,8.0,
1630558,2024-10-26,12.0,
1630558,2024-10-28,4.0,
1630558,2024-10-30,15.0,
1630558,2024-11-01,12.0,8.8
1630559,2024-10-22,8.0,
1630559,2024-10-25,9.0,
1630559,2024-10-26,12.0,
1630559,2024-10-28,10.0,
1630559,2024-10-30,8.0,
1630559,2024-11-01,7.0,9.4
1630560,2024-10-23,8.0,
1630560,2024-10-25,5.0,
1630560,2024-10-27,11.0,
1630560,2024-10-29,7.0,
1630560,2024-10-30,5.0,
1630560,2024-11-01,8.0,7.2
1630567,2024-10-23,7.0,
1630567,2024-10-25,9.0,
1630567,2024-10-26,14.0,
1630567,2024-10-28,19.0,
1630572,2024-10-24,0.0,
1630572,2024-10-30,1.0,
1630572,2024-10-31,0.0,
1630573,2024-10-22,2.0,
1630573,2024-10-30,2.0,
1630573,2024-11-01,2.0,
1630574,2024-10-22,0.0,
1630574,2024-10-25,0.0,
1630574,2024-10-28,0.0,
1630574,2024-11-01,0.0,
1630577,2024-10-24,3.0,
1630577,2024-10-28,4.0,
1630577,2024-10-30,0.0,
1630577,2024-10-31,5.0,
1630578,2024-10-23,8.0,
1630578,2024-10-25,4.0,
1630578,2024-10-28,11.0,
1630578,2024-10-31,10.0,
1630579,2024-10-22,5.0,
1630579,2024-10-25,0.0,
1630579,2024-10-28,1.0,
1630579,2024-10-30,0.0,
1630579,2024-11-01,0.0,
1630581,2024-10-23,6.0,
1630581,2024-10-25,11.0,
1630581,2024-10-26,12.0,
1630581,2024-10-28,12.0,
1630581,2024-10-30,13.0,
1630581,2024-11-01,14.0,10.8
1630583,2024-10-23,2.0,
1630583,2024-10-25,2.0,
1630583,2024-10-26,7.0,
1630583,2024-10-28,8.0,
1630583,2024-10-30,2.0,
1630583,2024-10-31,4.0,4.2
1630590,2024-10-23,10.0,
1630590,2024-10-25,8.0,
1630590,2024-10-26,11.0,
1630590,2024-10-28,11.0,
1630590,2024-10-30,7.0,
1630590,2024-10-31,5.0,9.4
1630591,2024-10-23,5.0,
1630591,2024-10-25,5.0,
1630591,2024-10-26,11.0,
1630591,2024-10-28,16.0,
1630591,2024-10-30,12.0,
1630591,2024-11-01,9.0,9.8
1630592,2024-10-23,2.0,
1630592,2024-10-25,4.0,
1630592,2024-10-27,2.0,
1630592,2024-10-29,2.0,
1630592,2024-10-30,3.0,
1630592,2024-11-01,3.0,2.6
1630595,2024-10-23,13.0,
1630595,2024-10-25,9.0,
1630595,2024-10-26,15.0,
1630595,2024-10-28,14.0,
1630595,2024-10-30,14.0,
1630595,2024-11-01,10.0,13.0
1630596,2024-10-23,5.0,
1630596,2024-10-25,6.0,
1630596,2024-10-26,6.0,
1630596,2024-10-28,5.0,
1630596,2024-10-30,1.0,
1630596,2024-11-01,6.0,4.6
1630598,2024-10-24,2.0,
1630598,2024-10-26,2.0,
1630598,2024-10-27,1.0,
1630598,2024-10-30,2.0,
1630598,2024-11-01,1.0,
1630611,2024-10-23,2.0,
1630611,2024-10-25,1.0,
1630611,2024-10-29,1.0,
1630611,2024-10-30,0.0,
1630618,2024-10-25,4.0,
1630618,2024-10-26,3.0,
1630618,2024-10-28,0.0,
1630618,2024-11-01,0.0,
1630625,2024-10-23,2.0,
1630625,2024-10-27,3.0,
1630625,2024-10-28,0.0,
1630625,2024-11-01,5.0,
1630631,2024-10-23,7.0,
1630631,2024-10-25,4.0,
1630631,2024-10-27,5.0,
1630631,2024-10-29,6.0,
1630631,2024-10-30,10.0,
1630631,2024-11-01,10.0,6.4
1630643,2024-10-23,3.0,
1630643,2024-10-25,2.0,
1630643,2024-10-26,1.0,
1630643,2024-10-28,4.0,
1630643,2024-10-30,0.0,
1630643,2024-10-31,2.0,2.0
1630644,2024-10-26,4.0,
1630658,2024-10-31,0.0,
1630696,2024-10-23,1.0,
1630696,2024-10-26,1.0,
1630696,2024-10-30,5.0,
1630699,2024-10-23,0.0,
1630699,2024-10-25,0.0,
1630699,2024-10-27,0.0,
1630699,2024-10-28,0.0,
1630699,2024-10-31,1.0,
1630700,2024-10-23,5.0,
1630700,2024-10-25,6.0,
1630700,2024-10-27,7.0,
1630700,2024-10-28,4.0,
1630702,2024-10-24,6.0,
1630702,2024-10-26,0.0,
1630702,2024-10-28,0.0,
1630702,2024-10-29,0.0,
1630702,2024-10-31,2.0,
1630703,2024-10-23,11.0,
1630703,2024-10-25,11.0,
1630703,2024-10-27,16.0,
1630703,2024-10-28,14.0,
1630703,2024-10-30,7.0,
1630703,2024-11-01,12.0,11.8
1630811,2024-10-27,1.0,
1630811,2024-10-28,0.0,
1630811,2024-10-30,4.0,
1630811,2024-11-01,8.0,
1631093,2024-10-23,10.0,
1631093,2024-10-25,6.0,
1631093,2024-10-26,10.0,
1631093,2024-10-28,5.0,
1631093,2024-10-30,10.0,
1631093,2024-11-01,3.0,8.2
1631094,2024-10-23,5.0,
1631094,2024-10-25,14.0,
1631094,2024-10-26,8.0,
1631094,2024-10-28,15.0,
1631094,2024-10-30,13.0,
1631095,2024-10-23,1.0,
1631095,2024-10-25,5.0,
1631095,2024-10-28,2.0,
1631095,2024-10-31,2.0,
1631096,2024-10-24,8.0,
1631096,2024-10-26,3.0,
1631096,2024-10-27,4.0,
1631096,2024-10-30,3.0,
1631096,2024-11-01,3.0,
1631097,2024-10-23,3.0,
1631097,2024-10-25,1.0,
1631097,2024-10-27,1.0,
1631097,2024-10-28,0.0,
1631097,2024-10-30,8.0,
1631097,2024-11-01,6.0,2.6
1631098,2024-10-24,0.0,
1631098,2024-10-26,1.0,
1631098,2024-10-30,0.0,
1631099,2024-10-24,1.0,
1631099,2024-10-26,4.0,
1631099,2024-10-28,3.0,
1631099,2024-10-29,2.0,
1631099,2024-11-01,5.0,
1631103,2024-10-24,0.0,
1631103,2024-10-28,2.0,
1631103,2024-10-30,2.0,
1631103,2024-10-31,5.0,
1631104,2024-10-24,4.0,
1631104,2024-10-28,2.0,
1631104,2024-10-30,1.0,
1631104,2024-10-31,1.0,
1631105,2024-10-23,4.0,
1631105,2024-10-25,5.0,
1631105,2024-10-26,5.0,
1631105,2024-10-28,6.0,
1631105,2024-10-30,3.0,
1631105,2024-11-01,3.0,4.6
1631106,2024-10-23,2.0,
1631106,2024-10-25,2.0,
1631106,2024-10-28,2.0,
1631106,2024-10-31,2.0,
1631107,2024-10-23,8.0,
1631107,2024-10-26,5.0,
1631107,2024-10-28,4.0,
1631107,2024-10-30,4.0,
1631108,2024-10-22,4.0,
1631108,2024-10-25,0.0,
1631108,2024-10-26,4.0,
1631108,2024-10-28,2.0,
1631108,2024-10-30,0.0,
1631108,2024-11-01,0.0,2.0
1631110,2024-10-24,6.0,
1631110,2024-10-28,3.0,
1631110,2024-10-30,6.0,
1631110,2024-10-31,6.0,
1631111,2024-10-25,1.0,
1631111,2024-11-01,1.0,
1631114,2024-10-24,7.0,
1631114,2024-10-26,14.0,
1631114,2024-10-27,7.0,
1631114,2024-10-30,5.0,
1631114,2024-11-01,7.0,
1631116,2024-10-24,1.0,
1631116,2024-10-26,0.0,
1631116,2024-10-30,0.0,
1631117,2024-10-23,1.0,
1631117,2024-10-25,3.0,
1631117,2024-10-28,4.0,
1631117,2024-10-29,5.0,
1631117,2024-10-31,2.0,
1631120,2024-10-24,5.0,
1631120,2024-11-01,0.0,
1631124,2024-10-24,2.0,
1631124,2024-10-26,5.0,
1631124,2024-10-28,0.0,
1631124,2024-10-29,2.0,
1631124,2024-11-01,3.0,
1631128,2024-10-24,3.0,
1631128,2024-10-26,2.0,
1631128,2024-10-28,3.0,
1631128,2024-10-29,3.0,
1631128,2024-11-01,4.0,
1631133,2024-10-23,0.0,
1631133,2024-10-25,1.0,
1631133,2024-10-27,1.0,
1631133,2024-10-28,0.0,
1631133,2024-10-30,1.0,
1631133,2024-11-01,2.0,0.6
1631157,2024-10-23,0.0,
1631157,2024-10-25,1.0,
1631157,2024-10-28,0.0,
1631157,2024-10-31,3.0,
1631165,2024-10-24,1.0,
1631165,2024-10-28,2.0,
1631165,2024-10-29,6.0,
1631165,2024-11-01,4.0,
1631170,2024-10-23,4.0,
1631170,2024-10-26,3.0,
1631170,2024-10-28,5.0,
1631170,2024-10-30,6.0,
1631172,2024-10-24,1.0,
1631172,2024-10-26,2.0,
1631172,2024-10-27,2.0,
1631172,2024-10-30,3.0,
1631172,2024-11-01,5.0,
1631200,2024-10-23,2.0,
1631200,2024-10-25,3.0,
1631200,2024-10-27,2.0,
1631200,2024-10-28,1.0,
1631200,2024-10-30,4.0,
1631200,2024-11-01,2.0,2.4
1631204,2024-10-23,1.0,
1631204,2024-10-25,1.0,
1631204,2024-11-01,5.0,
1631207,2024-10-23,0.0,
1631207,2024-10-25,4.0,
1631207,2024-10-26,0.0,
1631207,2024-10-28,7.0,
1631207,2024-10-30,0.0,
1631207,2024-11-01,2.0,2.2
1631210,2024-10-22,0.0,
1631210,2024-10-25,0.0,
1631210,2024-11-01,0.0,
1631212,2024-10-24,2.0,
1631212,2024-10-26,0.0,
1631212,2024-10-28,2.0,
1631212,2024-10-29,1.0,
1631212,2024-11-01,1.0,
1631213,2024-10-30,0.0,
1631216,2024-10-23,1.0,
1631216,2024-10-26,0.0,
1631216,2024-11-01,0.0,
1631217,2024-10-23,1.0,
1631217,2024-10-25,0.0,
1631217,2024-10-26,0.0,
1631217,2024-10-30,3.0,
1631217,2024-11-01,3.0,
1631218,2024-10-23,7.0,
1631218,2024-10-25,6.0,
1631218,2024-10-27,2.0,
1631218,2024-10-29,4.0,
1631218,2024-10-30,7.0,
1631221,2024-10-26,0.0,
1631222,2024-10-23,1.0,
1631222,2024-10-25,6.0,
1631222,2024-10-26,3.0,
1631222,2024-10-28,4.0,
1631222,2024-10-30,5.0,
1631222,2024-10-31,5.0,3.8
1631223,2024-10-27,5.0,
1631223,2024-10-28,3.0,
1631223,2024-10-30,4.0,
1631223,2024-11-01,4.0,
1631243,2024-10-27,0.0,
1631245,2024-10-25,1.0,
1631247,2024-11-01,3.0,
1631248,2024-10-24,0.0,
1631248,2024-10-28,0.0,
1631255,2024-10-23,0.0,
1631255,2024-10-27,1.0,
1631260,2024-10-23,2.0,
1631260,2024-10-25,1.0,
1631260,2024-10-27,2.0,
1631260,2024-10-28,1.0,
1631260,2024-10-31,0.0,
1631288,2024-10-29,0.0,
1631288,2024-10-30,1.0,
1631288,2024-11-01,1.0,
1631311,2024-10-23,0.0,
1631321,2024-10-30,1.0,
1631321,2024-10-31,1.0,
1631323,2024-10-23,1.0,
1631323,2024-10-25,1.0,
1631323,2024-10-26,2.0,
1631323,2024-10-28,2.0,
1631323,2024-10-30,3.0,
1631323,2024-11-01,1.0,1.8
1631466,2024-10-25,1.0,
1641705,2024-10-24,5.0,
1641705,2024-10-28,9.0,
1641705,2024-10-30,6.0,
1641705,2024-10-31,10.0,
1641706,2024-10-23,3.0,
1641707,2024-10-23,1.0,
1641707,2024-10-25,0.0,
1641707,2024-10-28,1.0,
1641708,2024-10-23,5.0,
1641708,2024-10-25,6.0,
1641708,2024-10-28,5.0,
1641708,2024-10-31,2.0,
1641710,2024-10-23,8.0,
1641710,2024-10-25,6.0,
1641710,2024-10-26,9.0,
1641710,2024-10-28,5.0,
1641710,2024-10-30,10.0,
1641710,2024-11-01,3.0,7.6
1641711,2024-10-23,1.0,
1641711,2024-10-25,3.0,
1641711,2024-10-26,1.0,
1641711,2024-10-28,3.0,
1641711,2024-10-30,2.0,
1641711,2024-11-01,4.0,2.0
1641712,2024-10-23,1.0,
1641712,2024-10-27,2.0,
1641712,2024-10-28,2.0,
1641712,2024-10-30,1.0,
1641712,2024-11-01,4.0,
1641715,2024-10-23,0.0,
1641715,2024-10-25,1.0,
1641715,2024-10-28,0.0,
1641715,2024-10-31,1.0,
1641716,2024-10-23,1.0,
1641716,2024-10-25,4.0,
1641716,2024-10-27,0.0,
1641716,2024-10-28,1.0,
1641716,2024-10-30,0.0,
1641716,2024-11-01,1.0,1.2
1641717,2024-10-24,2.0,
1641717,2024-10-26,4.0,
1641717,2024-10-27,3.0,
1641717,2024-10-30,3.0,
1641717,2024-11-01,5.0,
1641718,2024-10-23,8.0,
1641718,2024-10-25,7.0,
1641718,2024-10-28,12.0,
1641718,2024-10-29,15.0,
1641718,2024-10-31,7.0,
1641722,2024-10-23,1.0,
1641722,2024-10-25,2.0,
1641722,2024-10-27,2.0,
1641722,2024-10-29,2.0,
1641722,2024-10-30,3.0,
1641722,2024-11-01,3.0,2.0
1641724,2024-10-23,2.0,
1641724,2024-10-25,0.0,
1641724,2024-10-26,0.0,
1641724,2024-10-28,3.0,
1641724,2024-10-30,2.0,
1641724,2024-11-01,1.0,1.4
1641725,2024-10-24,1.0,
1641726,2024-10-24,6.0,
1641726,2024-10-26,7.0,
1641726,2024-10-28,1.0,
1641726,2024-10-29,2.0,
1641726,2024-10-31,1.0,
1641727,2024-10-27,0.0,
1641729,2024-10-23,0.0,
1641729,2024-10-25,2.0,
1641729,2024-10-28,1.0,
1641729,2024-10-29,2.0,
1641729,2024-10-31,4.0,
1641730,2024-10-23,1.0,
1641730,2024-10-25,0.0,
1641730,2024-10-27,1.0,
1641730,2024-10-29,3.0,
1641730,2024-10-30,0.0,
1641730,2024-11-01,2.0,1.0
1641731,2024-10-24,10.0,
1641731,2024-10-26,3.0,
1641731,2024-10-28,2.0,
1641731,2024-10-30,3.0,
1641732,2024-10-28,0.0,
1641732,2024-10-29,1.0,
1641732,2024-11-01,1.0,
1641736,2024-10-29,1.0,
1641736,2024-10-30,0.0,
1641737,2024-10-23,0.0,
1641737,2024-10-25,0.0,
1641737,2024-10-30,0.0,
1641739,2024-10-23,6.0,
1641739,2024-10-25,3.0,
1641739,2024-10-27,4.0,
1641739,2024-10-28,4.0,
1641739,2024-10-30,5.0,
1641739,2024-11-01,3.0,4.4
1641741,2024-10-23,1.0,
1641741,2024-10-25,0.0,
1641741,2024-10-30,0.0,
1641744,2024-10-23,1.0,
1641744,2024-10-25,1.0,
1641744,2024-10-26,0.0,
1641744,2024-10-28,0.0,
1641744,2024-10-30,1.0,
1641744,2024-10-31,1.0,0.6
1641745,2024-10-24,0.0,
1641745,2024-10-26,0.0,
1641745,2024-10-27,0.0,
1641745,2024-10-30,0.0,
1641748,2024-10-23,0.0,
1641748,2024-10-27,1.0,
1641748,2024-10-28,5.0,
1641748,2024-10-31,2.0,
1641763,2024-10-23,1.0,
1641763,2024-10-25,2.0,
1641763,2024-10-26,1.0,
1641763,2024-10-28,2.0,
1641763,2024-10-30,2.0,
1641763,2024-11-01,3.0,1.6
1641764,2024-10-23,6.0,
1641764,2024-10-25,8.0,
1641764,2024-10-27,8.0,
1641764,2024-10-29,13.0,
1641764,2024-10-30,10.0,
1641765,2024-10-24,0.0,
1641765,2024-10-26,0.0,
1641765,2024-10-28,0.0,
1641766,2024-10-30,0.0,
1641766,2024-11-01,0.0,
1641767,2024-10-23,0.0,
1641767,2024-10-25,0.0,
1641767,2024-10-27,2.0,
1641767,2024-10-28,1.0,
1641767,2024-10-30,4.0,
1641767,2024-11-01,2.0,1.4
1641775,2024-10-22,1.0,
1641775,2024-10-24,1.0,
1641775,2024-10-28,1.0,
1641775,2024-10-30,0.0,
1641775,2024-11-01,0.0,
1641783,2024-10-23,0.0,
1641783,2024-11-01,4.0,
1641789,2024-10-26,0.0,
1641794,2024-10-24,0.0,
1641794,2024-10-26,0.0,
1641794,2024-10-27,0.0,
1641794,2024-10-30,0.0,
1641794,2024-11-01,2.0,
1641796,2024-10-23,1.0,
1641798,2024-10-27,0.0,
1641798,2024-10-30,0.0,
1641809,2024-10-24,0.0,
1641809,2024-10-28,0.0,
1641810,2024-10-23,0.0,
1641810,2024-10-27,0.0,
1641816,2024-10-24,0.0,
1641816,2024-11-01,0.0,
1641824,2024-10-23,1.0,
1641824,2024-10-25,2.0,
1641824,2024-10-26,0.0,
1641824,2024-10-28,0.0,
1641824,2024-10-30,0.0,
1641842,2024-10-23,3.0,
1641842,2024-10-25,3.0,
1641842,2024-10-26,1.0,
1641842,2024-10-28,1.0,
1641842,2024-10-30,1.0,
1641842,2024-11-01,1.0,1.8
1641854,2024-10-23,2.0,
1641854,2024-10-25,0.0,
1641854,2024-10-26,1.0,
1641857,2024-10-31,1.0,
1641871,2024-10-23,0.0,
1641871,2024-10-27,0.0,
1641871,2024-10-28,0.0,
1641871,2024-11-01,0.0,
1641890,2024-10-23,0.0,
1641890,2024-10-25,0.0,
1641890,2024-10-27,1.0,
1641890,2024-10-28,0.0,
1641890,2024-10-31,0.0,
1641998,2024-10-30,0.0,
1642024,2024-10-27,0.0,
1642258,2024-10-23,0.0,
1642258,2024-10-25,3.0,
1642258,2024-10-27,2.0,
1642258,2024-10-28,2.0,
1642258,2024-10-30,3.0,
1642258,2024-11-01,1.0,2.0
1642259,2024-10-24,2.0,
1642259,2024-10-26,3.0,
1642259,2024-10-28,6.0,
1642259,2024-10-30,6.0,
1642261,2024-10-22,3.0,
1642261,2024-10-25,1.0,
1642261,2024-10-26,2.0,
1642261,2024-10-28,0.0,
1642261,2024-10-30,2.0,
1642261,2024-11-01,2.0,1.6
1642262,2024-10-23,2.0,
1642262,2024-10-25,4.0,
1642262,2024-10-28,1.0,
1642262,2024-10-29,3.0,
1642262,2024-10-31,2.0,
1642263,2024-10-23,3.0,
1642263,2024-10-25,2.0,
1642263,2024-10-28,1.0,
1642263,2024-10-31,1.0,
1642264,2024-10-24,6.0,
1642264,2024-10-28,5.0,
1642264,2024-10-30,5.0,
1642264,2024-10-31,4.0,
1642266,2024-11-01,3.0,
1642267,2024-10-24,4.0,
1642267,2024-10-26,5.0,
1642267,2024-10-28,8.0,
1642267,2024-10-30,11.0,
1642270,2024-10-23,0.0,
1642270,2024-10-25,1.0,
1642270,2024-10-27,2.0,
1642270,2024-10-28,0.0,
1642270,2024-10-30,1.0,
1642270,2024-11-01,2.0,0.8
1642271,2024-10-25,0.0,
1642271,2024-10-28,3.0,
1642271,2024-10-29,4.0,
1642271,2024-10-31,4.0,
1642272,2024-10-23,1.0,
1642272,2024-10-25,0.0,
1642272,2024-10-27,1.0,
1642272,2024-10-30,3.0,
1642273,2024-10-24,4.0,
1642273,2024-10-26,7.0,
1642273,2024-10-28,2.0,
1642273,2024-10-30,6.0,
1642274,2024-10-23,2.0,
1642274,2024-10-25,3.0,
1642274,2024-10-27,1.0,
1642274,2024-10-29,3.0,
1642274,2024-10-30,1.0,
1642274,2024-11-01,0.0,2.0
1642275,2024-10-26,2.0,
1642275,2024-10-30,3.0,
1642275,2024-11-01,1.0,
1642276,2024-10-23,0.0,
1642277,2024-10-25,0.0,
1642278,2024-10-22,0.0,
1642278,2024-10-25,0.0,
1642278,2024-11-01,0.0,
1642279,2024-10-23,0.0,
1642281,2024-10-23,0.0,
1642281,2024-10-25,0.0,
1642281,2024-10-26,1.0,
1642281,2024-10-30,2.0,
1642345,2024-10-23,1.0,
1642345,2024-10-25,0.0,
1642345,2024-10-26,0.0,
1642345,2024-10-31,1.0,
1642346,2024-10-23,2.0,
1642346,2024-10-25,1.0,
1642346,2024-10-26,1.0,
1642346,2024-10-28,0.0,
1642346,2024-10-31,0.0,
1642347,2024-10-23,6.0,
1642347,2024-10-25,5.0,
1642347,2024-10-26,12.0,
1642347,2024-10-28,9.0,
1642347,2024-10-30,12.0,
1642347,2024-11-01,2.0,8.8
1642349,2024-10-24,1.0,
1642349,2024-10-26,5.0,
1642349,2024-10-27,4.0,
1642349,2024-10-30,2.0,
1642349,2024-11-01,3.0,
1642355,2024-10-22,0.0,
1642355,2024-10-30,1.0,
1642355,2024-11-01,0.0,
1642358,2024-10-23,0.0,
1642358,2024-10-25,0.0,
1642358,2024-10-27,0.0,
1642359,2024-10-22,0.0,
1642359,2024-10-25,0.0,
1642359,2024-11-01,1.0,
1642367,2024-10-23,0.0,
1642367,2024-10-25,5.0,
1642367,2024-10-26,1.0,
1642367,2024-10-28,2.0,
1642367,2024-10-30,5.0,
1642367,2024-11-01,7.0,2.6
